{-95.36374458144647,	35.85589093003186},
{-110.83131070011262,	38.50077252411157},
{-100.2786988528903,	48.34531945218089},
{-99.099673327256,	33.54034884654594},
{-105.77067573619773,	37.38421480120509},
{-83.59723958115141,	41.77080425565859},
{-80.91817741426868,	45.277314134846264},
{-105.39004043108318,	27.027517337796542},
{-92.75366250848926,	36.341191859617254},
{-81.66420131822227,	40.92105273649726},
{-79.85919540326172,	49.33980582782767},
{-97.11199648543696,	40.20595489196532},
{-106.84087276820132,	19.703501650216328},
{-87.39605965223339,	33.950863194678945},
{-105.57992244162301,	35.68571514042726},
{-95.42636457600142,	37.92215132264366},
{-91.12312289536868,	26.086580773829674},
{-106.36195136822226,	24.556034899043844},
{-101.45010913287122,	43.47006307302333},
{-95.30974561494038,	34.006056164287045},
{-96.1575749945281,	41.829935960825765},
{-102.95861308804925,	23.407620402832634},
{-107.9014378793617,	47.778816692058896},
{-82.29706505423675,	31.118840340028292},
{-99.07893595715817,	42.834764983323424},
{-102.72507842246512,	49.74061296998916},
{-77.91562667105885,	40.35665447126655},
{-106.51166662915259,	47.822976904122314},
{-93.15636113548888,	41.207212487839826},
{-82.59575285130148,	34.17981486594155},
{-96.20656928091199,	32.040366488527695},
{-80.68822478978294,	17.440952861998717},
{-82.05438834659012,	48.54788561942955},
{-94.5033784831789,	45.068478804853015},
{-101.78570458799365,	38.18554399414299},
{-98.13111916403021,	21.735767836378315},
{-97.33704461235871,	35.72583753588183},
{-100.74935408582994,	20.383784564666392},
{-84.75668074261067,	24.940260665665157},
{-96.06248545649439,	41.67599506042978},
{-106.94556539927905,	44.83114278562289},
{-87.54755829495132,	41.271206015517635},
{-82.10778310700157,	16.990208369164556},
{-94.74391438805628,	25.244892220582727},
{-79.66293751113946,	25.65669027918241},
{-83.45719296846669,	43.667674126491406},
{-94.37490474621653,	24.021088738920767},
{-79.4078563277193,	24.83209946245818},
{-77.72575669879635,	35.96970848725648},
{-74.32984412060249,	27.588740038559756},
{-100.16063290679479,	41.92728979006104},
{-87.22249561174917,	38.20416504819547},
{-84.45052051863743,	16.002847895892277},
{-100.67500942326922,	29.363179719029038},
{-95.55712675648098,	46.0085042551593},
{-79.36056737108747,	20.652773175631495},
{-86.76461938851783,	26.76972796812826},
{-99.03573601809899,	28.112995927409735},
{-80.3392444158762,	39.91034649289307},
{-80.67736904642697,	42.69349577686444},
{-91.74184450866213,	36.365255605218124},
{-79.6180704695204,	40.54759780723792},
{-77.59654761928478,	16.71694692417291},
{-71.5443701275152,	19.344848034491175},
{-72.78627073875074,	34.52861255988803},
{-102.28750159570737,	36.238027749342606},
{-86.99277770799543,	31.09814710433332},
{-74.72043407505691,	28.41723358812762},
{-94.03636706918397,	24.731740696018548},
{-93.59692271014146,	19.148203864143643},
{-96.1008155754657,	36.07404539331452},
{-99.24225808287478,	38.70929259937195},
{-99.13300737278615,	36.67543913100798},
{-88.45218304474687,	35.23672235038091},
{-84.0834670394068,	27.673724686154564},
{-89.02781162282311,	19.442169559493202},
{-99.30989635107436,	43.05310061126352},
{-101.6285002572273,	24.132530881377658},
{-100.91536958975558,	30.547890560593522},
{-75.24190397008745,	24.150470876254428},
{-81.98173760757828,	40.196399362378905},
{-87.76678180078068,	36.388538722602426},
{-94.69709952759183,	12.99083890424965},
{-87.16232171548447,	14.181288897452255},
{-78.96961436817398,	25.209123647275835},
{-91.59333884961308,	17.0277547574309},
{-97.72918582016476,	35.907228284619634},
{-99.56398927212028,	38.15340658542385},
{-81.04304890911824,	29.071245785945447},
{-87.06997577313828,	11.719945011266091},
{-75.05984691300024,	36.899702726021665},
{-93.35235223309516,	25.555694730265774},
{-91.73368537831826,	28.405436401351494},
{-83.3033323154406,	25.50637275903947},
{-84.82494220404024,	23.89085504466794},
{-78.89160907930463,	16.661089401179463},
{-80.62572378283485,	17.37728361283834},
{-96.1877167496657,	9.638721865852727},
{-91.49877212292576,	17.55557344918368},
{-87.01047409305764,	15.850421459501717},
{-108.35006886300442,	25.84653015010125},
{-81.17215944791786,	35.29904328065173},
{-76.17015691544151,	38.22550157056034},
{-99.3105380426116,	25.465042137286165},
{-91.40405786251051,	15.890661771234477},
{-94.98472091108232,	24.618143073105077},
{-77.30720264365956,	8.631903608847153},
{-84.90594306000027,	17.050915450401348},
{-100.055735894107,	18.02860918369557},
{-86.10201806368222,	6.704309967408811},
{-85.11799706679139,	14.074390071530594},
{-76.42455540806691,	12.401589508641422},
{-76.82972898114815,	28.794294079389648},
{-75.54982074543376,	13.522203776178028},
{-101.00882257281927,	37.918324851812514},
{-93.85959007506997,	17.003657100249846},
{-83.73552173021507,	30.864632673851},
{-92.76762301161969,	8.761121634214192},
{-73.26010779903295,	35.947256793162325},
{-98.30398817585763,	12.449469589821291},
{-86.458025282336,	11.830230937657422},
{-100.04590748557749,	19.513299603931966},
{-85.24804022696476,	6.4238194310620145},
{-98.43118016626292,	35.84441879843342},
{-77.1921469550762,	14.526596497805762},
{-83.10570241370262,	32.981335124735736},
{-72.21013858485655,	13.502786905787698},
{-100.88631502258902,	22.820334171073085},
{-101.9173327404359,	33.91019754166166},
{-76.61050873100591,	28.45996142960403},
{-77.71291162172211,	18.43382607313061},
{-96.84635885210102,	20.805740465723318},
{-85.81319136703672,	34.37433548108275},
{-83.00068141779265,	11.427744031575372},
{-96.34911453037799,	4.69965755256931},
{-99.32412271448315,	28.415278504452218},
{-77.65172704535846,	19.39092948453945},
{-96.54183053493574,	12.867704112848454},
{-105.81976191029135,	14.36379370035786},
{-104.76169675276753,	35.85673686524847},
{-99.00429133194253,	31.7564064187353},
{-104.27144431043757,	22.581389752069523},
{-101.0213045579813,	19.649751830932214},
{-96.79974333392917,	23.339972169885435},
{-85.88526638359872,	31.984822380455775},
{-105.22182656007641,	15.050707982711767},
{-96.273460733516,	11.294814167693321},
{-83.81261367195762,	17.895188303172098},
{-108.45776453993659,	21.590969538073722},
{-77.9278911728686,	29.424449846002243},
{-105.0208762213625,	3.366301020732827},
{-78.54528281956851,	26.033398024675996},
{-84.61348230998613,	21.62972886185466},
{-80.25414334291736,	3.214365785015154},
{-90.58231052543132,	30.083864741469164},
{-105.01852062591391,	28.99623211121395},
{-87.49537482233843,	12.895515437124356},
{-106.57384152012824,	19.801757757173913},
{-82.39288187186642,	37.70494539961449},
{-99.56539708236167,	29.66568618886014},
{-95.70285436351602,	26.947322723004472},
{-79.99169801483993,	32.30527109010073},
{-84.63769032948007,	25.15859025180894},
{-78.6265212823431,	15.77997566391399},
{-105.35976379105276,	8.154143819161668},
{-104.06919912618905,	16.171150556452734},
{-76.51795159752385,	27.614426417970854},
{-107.9738189027705,	20.071069901596292},
{-86.57685093477679,	8.54545718405797},
{-102.08403459639061,	20.201231037162163},
{-97.62822433790636,	23.504786626508125},
{-87.27434898623888,	34.94107387877423},
{-85.52076405586044,	18.595063176151015},
{-90.16208137135895,	29.67812821709253},
{-95.37769879757349,	13.251721971948136},
{-107.13782735491384,	15.177829867129983},
{-93.18073942945081,	26.591916911923594},
{-97.57732019474582,	13.167347950024041},
{-82.75622098507269,	20.863837055827002},
{-82.80255513592536,	36.570507199962904},
{-99.54987994179731,	36.47439972317878},
{-80.86437663929448,	13.212147361983295},
{-108.16756668804982,	19.993540216484693},
{-85.609829955486,	13.677084514474693},
{-90.84831613884087,	34.5792486405262},
{-81.24740790820294,	7.573663827946518},
{-101.13972697009731,	18.947827746045974},
{-99.11153694489654,	10.640905806335315},
{-97.25830441044019,	9.882674764157052},
{-83.88261517686146,	20.18493682651066},
{-78.23463156730901,	17.811872526313813},
{-105.88770218308143,	31.013807410414586},
{-79.0468755469455,	12.112469952830189},
{-94.38384112568679,	8.510281797978834},
{-110.40852402340826,	30.234884822242094},
{-86.50493536022108,	22.26471529064642},
{-105.45758617559488,	10.319751730206043},
{-97.87325615160931,	6.12732162631082},
{-100.7620553403865,	22.9795641166697},
{-89.59324287282836,	28.189381256016862},
{-110.64521036663982,	23.37834432228844},
{-86.30042404891933,	18.110020257127708},
{-87.14891931776702,	6.858207678951743},
{-104.94965473652746,	7.264787680126844},
{-108.08459338941674,	8.100149980814578},
{-97.05695136563541,	16.699076604448837},
{-82.26205706989909,	8.952302918222738},
{-98.43057416473154,	27.400857570927343},
{-106.97540302090437,	16.41504894635555},
{-92.41062154659352,	8.430614225182033},
{-115.76826518584761,	6.869636770199193},
{-106.2749111823961,	18.767931205120234},
{-99.03852668861988,	10.55746500523577},
{-97.92264080854036,	26.683576933647352},
{-94.06877097020629,	34.72538974181089},
{-85.33711295384744,	14.325071753087123},
{-86.7788894080002,	32.17123549323588},
{-89.4132144384922,	27.917606263419827},
{-95.94093069261599,	23.86924808196958},
{-108.59766799073509,	5.43044814464351},
{-99.5176917095377,	20.053727781453954},
{-103.7243199920932,	23.617932659795752},
{-111.8685287743224,	9.130768482612872},
{-90.85050585137486,	16.31596148051023},
{-86.73919812483891,	5.950289884657522},
{-112.70133097584267,	14.379007501473854},
{-97.28229150152883,	17.630293615201637},
{-89.33462049693324,	22.376903085758528},
{-110.9671585017005,	7.8289686722871785},
{-113.86479174911767,	8.919295715766108},
{-90.57751787936004,	1.76057464630318},
{-88.65767173158123,	2.960820773524599},
{-106.9288993390494,	12.716685131900146},
{-99.45759051530557,	25.953390149980844},
{-107.39699461572627,	28.659061734810685},
{-101.09879787639903,	20.765684874917994},
{-108.9528061766824,	26.985381349916054},
{-93.18150369701974,	9.406466836198984},
{-111.17448590763281,	20.595561894625487},
{-85.88244847450639,	15.764426664838371},
{-101.3471601226741,	8.398484047711456},
{-84.18269545506239,	12.884364597964677},
{-81.79222825337183,	9.100571199560108},
{-100.71903881374459,	8.097148387659072},
{-83.05545155027698,	-3.579986548629677e-05},
{-99.55945609229096,	2.176758859002206},
{-111.68854696335502,	27.667149959748897},
{-88.16536983614506,	25.118187800438545},
{-107.22174012386745,	30.694628053411055},
{-80.01525544144867,	28.371995007733638},
{-94.27450914855737,	24.003397640763772},
{-100.10510175328733,	20.756081256544526},
{-95.45335746834115,	6.116469859736537},
{-92.87571505613019,	26.90385320224312},
{-85.26953218289282,	-0.7576464427277685},
{-91.82389639126237,	1.1048029568320352},
{-86.43152339631405,	11.216888489501251},
{-96.72794463888187,	17.210125445366064},
{-105.38579547489313,	8.324317202435843},
{-82.08580800807798,	27.333619716354733},
{-97.46772090585122,	18.850018334339843},
{-111.4758038793453,	24.816408534031563},
{-103.20948454260991,	15.617644266250444},
{-104.33510917480183,	11.588247950525432},
{-86.0086260134127,	10.142609209310276},
{-110.14972281266438,	-2.9263195970821023},
{-94.20891837205802,	-2.1033252950265293},
{-99.6521904138974,	-0.5098097579968339},
{-91.8448926055185,	13.908789224306759},
{-91.53387057094363,	24.033307282200347},
{-110.38954729526118,	2.2526407551767456},
{-112.14390470270382,	6.843003967217605},
{-114.69251116518089,	24.308603107103067},
{-101.57930316642395,	3.499673499614513},
{-103.20356949389108,	18.370254659122757},
{-95.91079918457315,	10.44308184257406},
{-112.84536589937912,	3.8560843558916105},
{-87.87012663692084,	20.75279909379468},
{-102.15177644782688,	11.87121631311686},
{-109.11949412322785,	21.451908859301405},
{-98.5053593741447,	-1.659089313332327},
{-106.72112505885406,	16.909698350947515},
{-111.85587376921809,	18.72188742462856},
{-86.50481877919454,	22.16213837665234},
{-103.60998986578213,	-2.669040213339734},
{-109.517103256402,	7.259340534073125},
{-105.21935918725927,	4.068847016913594},
{-90.39726172013168,	20.214735690816486},
{-96.03644893296669,	3.9106101103372133},
{-112.12979409657666,	26.724560478550583},
{-101.84606422822417,	21.92442467541204},
{-99.15061546541001,	28.92842118763783},
{-113.96329398797417,	14.699440421659183},
{-107.6654293037939,	3.366412792605608},
{-105.09741005441626,	11.467867143270478},
{-113.7547583651193,	8.00924567869977},
{-107.41930710963635,	2.679898377787282},
{-106.38450254270174,	27.88592869280648},
{-92.47325069389066,	31.967390573741085},
{-103.18775202061536,	22.66543905221002},
{-109.71296169537854,	1.0223655623372956},
{-92.8954097294604,	20.525845211152554},
{-92.4333021368536,	28.52132500790273},
{-92.43251882682793,	15.10550715583555},
{-97.03141433240573,	27.953696345181406},
{-97.34795611473028,	25.418751208392187},
{-90.52153568980604,	19.719405209710125},
{-119.1838941691313,	24.25561810637336},
{-100.23333668827213,	30.34236466038324},
{-118.109278759961,	28.194883625759093},
{-90.65982567207412,	13.036548879852177},
{-104.05880966704768,	13.58170459054337},
{-109.16689939159355,	13.608008426919728},
{-116.74337042552713,	9.05620197103763},
{-97.19233620765262,	11.371163302689453},
{-118.7278266470664,	5.4754880106326596},
{-92.53451713345822,	24.533234496111913},
{-108.18238137156018,	11.050135676565425},
{-92.66735416186742,	21.443656583026556},
{-113.65236189757103,	25.304585786865516},
{-109.94622547673131,	17.509805957861367},
{-117.39448976704182,	17.39068981198637},
{-94.1362017075171,	8.041187926861895},
{-112.39367555058243,	19.29565550247382},
{-97.25813424179432,	32.455665542426345},
{-95.18463781987339,	26.612473862342657},
{-100.61470905358489,	4.31538762064061},
{-100.16514222594621,	31.774230569788614},
{-98.96251249091334,	14.19413592940776},
{-107.18525954624738,	14.834960691788634},
{-110.69072006287985,	33.06276169583839},
{-116.68937779192012,	2.2112394491592333},
{-89.0746802539721,	11.03594323354233},
{-105.58485086711556,	4.869477240759036},
{-95.29841857812153,	16.556119080863386},
{-115.0916826008098,	22.671083944844977},
{-94.76145090817806,	10.519690228846557},
{-87.54702707732976,	16.510529263957274},
{-84.22029111208585,	9.78392712590654},
{-100.14019471031155,	28.377541502099742},
{-99.38431898471828,	20.81982834859821},
{-90.47281335014657,	15.163190057761991},
{-108.73958783732482,	3.5373921073825265},
{-86.90558181155453,	31.114680888616803},
{-114.88122781012773,	12.510008238314139},
{-108.32526898262007,	27.28838823670841},
{-105.34814558252522,	24.526353741658617},
{-89.0145661617258,	26.35651614792146},
{-105.87422096530037,	8.36556363822583},
{-89.25738507050217,	22.455202630497016},
{-111.11166398355516,	37.072926142061185},
{-102.0731467180212,	11.312970940475196},
{-113.99374795809136,	31.657526679415085},
{-85.16759654082355,	5.758578231688087},
{-86.23850671391968,	13.117661217002908},
{-94.74328620536812,	30.016885247744664},
{-98.44655657881592,	22.836693867292816},
{-86.63571317373368,	34.317481788841675},
{-108.72927565524908,	9.839487476036652},
{-96.70326496469671,	27.92519865612894},
{-86.59437440546084,	18.422426895354043},
{-99.06814091533242,	12.665026840206867},
{-100.28917733220798,	34.11233600207602},
{-104.97928784279343,	18.72986567505402},
{-103.80067121789443,	39.255659862636705},
{-113.01567151687672,	12.993921083707747},
{-101.35745280466705,	18.96826703603795},
{-96.26885768925214,	18.261243738235823},
{-110.21776351291555,	37.326956562380616},
{-89.34922949217717,	31.479684395492303},
{-94.52474903462974,	12.00049163315294},
{-92.35944433195439,	32.694431406513644},
{-106.21817853168493,	38.6676227582651},
{-111.10952671439212,	16.00379819565718},
{-91.21165684617135,	30.47443716627138},
{-88.51024508676454,	24.038306041805953},
{-104.84413610539849,	30.29862515029845},
{-92.07476042428847,	8.664675206791777},
{-95.50698135899769,	19.69919666327149},
{-102.89110739289029,	21.96579630575946},
{-107.76679875724837,	7.2610603626470756},
{-106.49837704365784,	11.603969037183248},
{-90.53169731018073,	15.18722343122801},
{-113.82875601469804,	16.09997605702889},
{-89.62863182137147,	13.5116989592992},
{-119.00279090729919,	14.40417306412986},
{-97.97061141604541,	4.001875247962321},
{-99.51899343782586,	24.986567898436505},
{-99.94255647617493,	29.102818744300166},
{-108.11305340026314,	8.202835590865789},
{-103.42507601093212,	22.82424465545754},
{-106.29430538484716,	28.540546558658964},
{-95.34447466725291,	3.1907721680097936},
{-91.79839822337877,	11.439552738186109},
{-108.8336627900696,	28.883503766516963},
{-117.3882270374332,	12.920254574609228},
{-95.43584074114118,	13.056760874648543},
{-102.63456701204508,	35.02317993488893},
{-108.72726380073112,	30.08554871337334},
{-113.66432908163802,	6.070921749937089},
{-103.87612420920712,	5.2458134980162185},
{-106.07323597992453,	8.42979890158503},
{-104.41371473035818,	30.952423042061202},
{-107.31347896438068,	4.03518242707829},
{-105.76153517865345,	21.799690809377708},
{-113.16964032506698,	8.529059461781085},
{-97.20880350415044,	4.52409171949828},
{-123.62913871909063,	7.594333229290633},
{-119.81322582402584,	25.860156983697134},
{-97.09752600833617,	12.38032467370828},
{-114.56513646091847,	18.210689695604632},
{-113.56925604996553,	22.098776947097615},
{-122.06093853022163,	25.976459551473024},
{-98.10078864787886,	10.883784324074213},
{-103.11240053795444,	16.637458315204647},
{-124.85644250208124,	11.858099011295884},
{-97.8620693086601,	23.362368440679163},
{-97.69538079403775,	34.55092953763611},
{-97.55726461131638,	25.686924139960116},
{-94.06296804453956,	25.460845610564373},
{-94.41654828976539,	30.909450749917667},
{-97.85528757947283,	24.944664621393418},
{-112.18992680428248,	19.717787125329398},
{-120.66850080227948,	10.937231968860083},
{-93.25018860929616,	9.463648560502094},
{-111.0170439602355,	25.653543499368322},
{-118.63081706799164,	36.60757881529733},
{-114.5076845834462,	38.951030794068416},
{-122.1323947944798,	27.22154395970271},
{-107.48590180069789,	40.47917056987167},
{-98.18362878301632,	10.251563570542565},
{-125.16609025145227,	21.0664302156422},
{-98.96165640289342,	26.428180156067164},
{-103.57078179664485,	22.27170199082804},
{-108.63677638533804,	28.297762851436538},
{-99.7462319488799,	10.309280762538574},
{-102.36187696655807,	20.19514305195445},
{-118.6409469019521,	22.576960789482474},
{-97.56673667154016,	21.02444138616309},
{-111.90382904343363,	24.86673110369013},
{-112.0540797418401,	23.36372954317205},
{-103.22521416753028,	20.638366633810087},
{-109.9941564219308,	24.08365024372213},
{-121.79005328314932,	37.90533758906443},
{-114.18695695660016,	32.27389296894846},
{-113.25739485395071,	16.01157502377454},
{-102.83213359793321,	5.46825137679776},
{-105.02302328144609,	24.36782277159041},
{-117.00793454533968,	30.55266133583675},
{-112.41805941846964,	19.442849639852327},
{-124.17000269247632,	12.43140120750046},
{-117.49672940676311,	17.626904968762055},
{-97.05883580740208,	32.3115726548679},
{-100.33212461559296,	33.34473901016364},
{-116.7555811705138,	11.994435453627961},
{-103.48741241793466,	23.721925659019675},
{-128.4401947925338,	32.166812234107425},
{-102.99439536683829,	27.88838723581279},
{-107.50232499671355,	35.45362458202183},
{-108.96028674118264,	15.194033292144802},
{-121.29440083675343,	32.11735055280491},
{-114.10494636437991,	34.642908065459864},
{-114.94775516937753,	29.51363770935728},
{-101.94916674205808,	14.665722227978868},
{-125.81284041459739,	6.943040626850632},
{-105.12738630508284,	12.906863256479031},
{-130.24177299880677,	25.38772947858102},
{-121.79003705729076,	19.689805955777512},
{-119.7898054963012,	16.24707017369861},
{-108.57519862756669,	24.826285748658076},
{-122.7185217211001,	17.3780167311642},
{-122.96654356634218,	17.120409207927302},
{-115.27940898971747,	17.58547221568871},
{-118.80920531268626,	15.003823060147624},
{-127.58140986333694,	32.30155143229253},
{-115.86075924463091,	26.399190781511646},
{-118.63524673633952,	19.40993364829452},
{-126.91421720890897,	24.302128679759928},
{-127.33425465538852,	18.45078362506828},
{-104.45661677244799,	12.16551631783867},
{-114.01578550651413,	21.15845748164421},
{-125.93113268242884,	27.233955975611842},
{-112.08448026065835,	22.751976874711723},
{-126.67658125171269,	14.705931422471608},
{-115.238768267449,	15.744785755931257},
{-123.94217757368983,	4.474077741128269},
{-100.27690879884327,	27.038269328425475},
{-116.30721970167839,	15.171766545511542},
{-126.37374848556583,	7.446834650531702},
{-109.81587216929957,	17.177771749345776},
{-115.18154160671634,	25.588370617250483},
{-101.9672932109504,	27.43229176572654},
{-112.14165546258889,	27.038516529649456},
{-122.16518932865027,	23.06279524845521},
{-114.7586119960098,	0.6684789590065918},
{-116.04551597652829,	18.008153755294437},
{-104.35639804063605,	8.047222077464976},
{-99.23274671176071,	28.65086056170383},
{-124.60147729279363,	24.484264973440276},
{-116.05016271362759,	27.655903609889638},
{-99.82101475610716,	28.430087392473038},
{-111.0690860735653,	15.320757876003853},
{-123.71480682017798,	19.710027129880974},
{-96.53122116396655,	15.14001227021106},
{-118.12308233097494,	18.745131215462028},
{-120.93715604810593,	13.100171439067644},
{-109.11874106565504,	6.452378756125043},
{-107.799629747806,	10.857564093128147},
{-110.71223137525644,	18.278403688292144},
{-94.1353024966266,	-2.801240162250007},
{-115.00933800325703,	22.960765515305752},
{-98.31073586951537,	1.8626460160654936},
{-101.6674758279761,	17.58698091487503},
{-101.56036625770831,	0.711485808816505},
{-110.68215824156427,	-0.4014053850220165},
{-128.01442055685385,	27.413997427931964},
{-124.5073815295303,	16.448439983747093},
{-113.82134875110042,	15.439180121927318},
{-119.7421079077194,	25.714949376999005},
{-123.50921131159465,	-2.951418499452508},
{-115.68000433449618,	22.204451742263362},
{-110.5115157251019,	22.433765512087184},
{-115.34232829827857,	-0.6557584731697297},
{-123.17390479139335,	23.41916709411541},
{-119.55477738611037,	15.362075145228506},
{-117.98774074575984,	26.958417174524804},
{-104.32521236579828,	-2.0154951856435552},
{-106.40407124065509,	11.28094186978701},
{-127.4071472620176,	10.496525611970835},
{-106.64793274680281,	15.270196832285354},
{-108.58632242024225,	7.002737403516505},
{-126.81908758892266,	-1.286767374528484},
{-108.49584892752728,	17.62409496014964},
{-107.82743557595701,	9.423864058393619},
{-128.96372120291707,	5.827622249894997},
{-108.89507034927736,	9.178400767264066},
{-111.92079762905493,	7.29974030975697},
{-110.01658078546482,	13.442206168751479},
{-122.18277219373925,	18.165050985816055},
{-109.42878955708984,	12.086499561171468},
{-106.68962999903067,	-2.8175401532072044},
{-102.6335360836571,	13.101801840073257},
{-130.45913443578178,	4.482049900547562},
{-107.23611062025395,	25.563887640786906},
{-123.01218459598505,	6.841046805684293},
{-121.28287221487518,	-1.3846187891636106},
{-103.4949948671959,	6.312313003066929},
{-109.03512574117539,	18.645405728337415},
{-122.80388512466551,	1.9248397640833304},
{-113.63730699089501,	14.281974150172584},
{-111.32072298214742,	22.063526447801376},
{-110.0555231221956,	24.841000484174216},
{-131.10143386769371,	11.635147003610335},
{-129.4726656249033,	29.659983448108974},
{-106.44444622807477,	27.254431914615832},
{-126.01489704870589,	18.597250372598577},
{-103.75457597817754,	15.23530443397836},
{-133.73045138813822,	13.111669983527236},
{-109.29639289488019,	29.134834624038447},
{-132.27382928235826,	18.11407507653329},
{-108.78149735611805,	8.657762186363104},
{-134.37961682120618,	18.044564339047643},
{-104.75879223814239,	12.63532131178643},
{-113.27752748891002,	30.64263206209392},
{-117.19627739504536,	23.540280187481365},
{-128.86260568743106,	12.720619243285128},
{-116.31346480168847,	4.286157196019168},
{-109.09314510716979,	14.316742885209006},
{-121.23384995100865,	17.68643584341837},
{-112.23679896719146,	25.642419662736156},
{-107.65895386300416,	2.0812232334743115},
{-114.0706064528046,	6.862078166009962},
{-121.65878537341759,	32.92291595727535},
{-134.67704779351513,	22.672045380663945},
{-129.506441068764,	9.850902373644804},
{-107.35409347944179,	10.263913458139996},
{-106.50733849214043,	11.683560893607677},
{-122.20005135124507,	3.063725554188064},
{-106.98199310900712,	13.669156179090862},
{-112.47106550280036,	29.408003510514472},
{-120.40054485053801,	26.483450319021742},
{-105.2559369793972,	28.737335855174496},
{-131.7981148948154,	15.6430936776541},
{-127.87506179885968,	5.877577750247777},
{-109.27618981164512,	9.196391550821332},
{-117.90850774208991,	22.35680813784052},
{-131.98896723576962,	5.634078382963299},
{-106.47158598743232,	30.02102065129068},
{-129.97257345474128,	17.012647246660116},
{-113.88212205071676,	2.5824430302848},
{-103.2293353886036,	14.818957994429557},
{-121.28942726569832,	9.038770632483008},
{-124.34825484378221,	28.850760406720333},
{-107.5102050207241,	22.700311408816038},
{-122.80521382846379,	13.096928172815442},
{-103.80605836194383,	5.737245886222343},
{-130.2965761310298,	21.998826198999083},
{-112.53489570639884,	12.381246717624006},
{-117.29451943379823,	21.937782217117498},
{-119.05368191159197,	13.462315236998084},
{-106.0892056643994,	34.52386783606501},
{-113.89475530737874,	17.34085356648394},
{-128.160499189223,	21.98301092502919},
{-105.27743901765176,	17.386202862292485},
{-113.16618439945853,	10.753200532330641},
{-111.81454687024761,	25.851985860171606},
{-113.27039286642497,	23.240408609049574},
{-117.84553322777512,	35.40634009040771},
{-117.1351955979001,	26.762344741900943},
{-115.37208401601339,	19.673129818482913},
{-124.25186417986174,	7.566714095319291},
{-102.02010146188395,	19.675592058583305},
{-115.05499623978322,	21.18518259417038},
{-101.07461335799947,	9.826320841829322},
{-126.79305441196448,	32.604132122440205},
{-101.31511753142678,	7.849477535122958},
{-104.00443109555962,	19.16588451711165},
{-130.51961291501334,	12.954224745398541},
{-104.19359108200636,	31.10967892292523},
{-121.59506319114351,	9.237134890501057},
{-124.4147118316913,	28.088506631899683},
{-130.42821385116912,	20.19292615826652},
{-107.73594460862805,	21.27292547086333},
{-105.84438900737285,	27.952921680415606},
{-106.50014304049539,	35.2289483091627},
{-129.76662325162036,	35.47868961001852},
{-127.25107347765152,	26.22216811080977},
{-112.89473148188497,	32.83589756464919},
{-119.06420542747038,	33.85342115629892},
{-114.21094296356472,	38.48145543429106},
{-115.24786779499472,	18.229169857672613},
{-114.38205100625572,	15.208079732798382},
{-105.53358098891455,	26.080848198835533},
{-131.61687574178825,	13.273710897702912},
{-125.35444574370109,	12.551967734443025},
{-128.56172845902339,	11.707708084695252},
{-108.37150590396298,	11.188567962551346},
{-119.9273790643583,	19.49793105972335},
{-122.81773241816967,	18.561011531446272},
{-110.77214731846524,	25.22801484397919},
{-126.5012230491429,	40.43534264881595},
{-130.89566948782547,	26.51823420932216},
{-135.33212880976737,	21.060739365848544},
{-105.59745304467573,	15.827534649299047},
{-119.43571326478366,	37.33333094426207},
{-128.5260702780605,	12.113897525637412},
{-117.38446417009416,	34.18845517028828},
{-128.8791175062765,	24.349225183834967},
{-120.65578234410245,	16.525607824070537},
{-105.26056912111659,	14.013372795859901},
{-114.68033706117677,	15.784805955026897},
{-112.99480415966833,	17.618195658234406},
{-127.02760602882333,	38.32478980576726},
{-110.9239599364435,	25.515955881432863},
{-124.5462644722642,	38.032757226228284},
{-122.9630624449225,	40.22611217003587},
{-105.4360191936207,	29.113937779237936},
{-119.06708241361368,	24.936113691972682},
{-105.69228630624843,	11.547579812053915},
{-130.51169131126986,	33.74640412096023},
{-124.12919647040694,	33.398517295799124},
{-109.29662557899101,	13.583473681358214},
{-127.44063964083756,	24.70222617285748},
{-128.48260858162416,	29.7752899318236},
{-129.39391853906432,	23.265310081784907},
{-108.93498421948503,	23.88877674842622},
{-98.51766685272567,	16.486719973568658},
{-106.04172458282233,	13.055039125419423},
{-109.84814674043264,	14.038782062065202},
{-113.512593335498,	34.048448291696936},
{-104.92724358113429,	17.897436730519455},
{-106.05034900354757,	22.654124559779014},
{-105.11529299359282,	10.997869359157892},
{-114.28918060558115,	37.08807047341798},
{-117.28148867406841,	27.4844932386552},
{-124.38899739512212,	26.25690267923855},
{-107.58424482031614,	31.053571319827675},
{-105.69971510887007,	7.899921875313943},
{-102.9976842159045,	18.169428675185326},
{-118.89105744877789,	17.244362270036536},
{-109.07576747347399,	33.52201950428676},
{-112.74380912340277,	26.00179037689218},
{-129.9339908195729,	23.54706417239661},
{-130.88496336910507,	37.560653642950115},
{-103.27676443053356,	7.91365660244594},
{-98.23742146203759,	31.2468398753821},
{-119.80664743397743,	37.79982206026734},
{-110.44477811440446,	9.839852143867155},
{-116.16671437903693,	8.939014913390881},
{-98.52387113301401,	32.295782905561516},
{-112.97471689690995,	6.6241491633844305},
{-107.51252770296426,	30.859017141536995},
{-109.63029432313283,	11.731559040215533},
{-102.10022703860783,	32.10611007680531},
{-105.8073535965927,	7.773576670297324},
{-128.0408451936662,	22.56564857111948},
{-98.12621035624201,	28.13874100835908},
{-116.99834708869136,	22.23273186783},
